"","0000005667","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000002130","","","","","","","","EUR","C","1000","101","1000","10","","00000000","100","18.000","SD","001","","0.00000","","19981211","HAMED","200551","","KG","1.000","1.000","ST","","1","1.000","1988.00","1988.00","1988.00","0.00","0.00","0.00","0.000","","1.000","00207","M-04","M-04","ST","","","","","","318.08","1988.00","1988.00","18.000","","0000002130","0000002130","0000002130","001250010000000110","","TAN","00001710","00000000","00000000","","000000","R00135","","07","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","19981211","","000000","","","0.000","ST","1200","DEM","1308.31","1200","ST","0.000","0.00","DE0020","00000000","19981222","CFR","Köln","03","01","0.51129","19981211","19981211","","","DEM","00","","","1","K4","00000000000000000000000000000000","0","1988.00"
"","0000009718","A","000030","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001360","","","","","","","","EUR","C","1030","130","1000","10","","00000000","100","100.800","SD","001","","1.00000","","20040107","MAASSBERG","040517","","KG","6.000","6.000","ST","","1","6.000","5154.00","5154.00","5154.00","0.00","0.00","0.00","0.000","","6.000","00207","M-01","M-01","ST","","","","","","824.64","859.00","5154.00","100.800","Tor 76A","0000001360","0000001360","0000001360","001250010500000110","","TAN","00001205","00001205","00000000","","000000","R00120","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20040107","","000000","","M3","0.900","ST","1200","EUR","3252.78","1200","ST","0.000","0.00","DE0015","00000000","20040114","EXW","Dresden","03","01","1.00000","20040107","20040107","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","859.00"
"","0005002362","A","000030","","","C","C","C","C","00000000","ZSAL","","00000000","4100","","KRW","0000301383","","","","","","","","KRW","C","","","4110","14","","00000000","100","0.900","SD","001","","0.00000","","20120726","ANDERSON","181520","","KG","1.000","1.000","ST","","1","1.000","0.00","0.00","0.00","0.00","0.00","0.00","0.000","","1.000","002","HT-1106","HT-1106","ST","","","","","","0.00","0.00","0.00","0.900","","0000301383","0000301383","0000301383","0017000120","","ZSAL","00000000","00000000","00000000","","000000","","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20120726","","000000","","","0.000","ST","4110","KRW","179.20","4110","ST","0.000","0.00","","00000000","20120720","FOB","Destination","","","1.00000","20120720","20120720","","","KRW","00","","","1","K4","00000000000000000000000000000000","0","0.00"
"","0000006429","A","000040","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000002000","","","","","","","","EUR","C","1000","100","1000","10","","20000825","100","19040.000","SD","001","","1.00000","2050000000102","20000816","HAMED","020444","","KG","68.000","68.000","ST","","1","68.000","216607.20","216607.20","216607.20","0.00","0.00","0.00","0.000","","68.000","001","P-402","P-402","ST","","","","","","34657.15","3185.40","216607.20","17000.000","","0000002000","0000002000","0000002000","001000010000000110","","TAN","00001709","00000000","00000000","","000000","R00035","","01","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","20000816","","000000","","M3","51.000","ST","1000","EUR","45471.60","1000","ST","0.000","0.00","DE0020","00000000","20000817","CIP","Düsseldorf","01","01","1.00000","20000816","20000816","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3185.40"
"","0000005671","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001360","","","","","","","","EUR","C","1030","130","1000","10","","00000000","100","480.000","SD","001","","1.00000","","19981211","HAMED","200639","","KG","30.000","30.000","ST","","1","30.000","72300.00","71577.00","71577.00","0.00","0.00","0.00","0.000","","30.000","002","R-1141","R-1141","ST","","","","","","11452.32","2385.90","71577.00","480.000","Tor 76A","0000001360","0000001360","0000001360","001250010000000110","","TAN","00001205","00001205","00000000","","000000","R00120","","07","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","19981211","","000000","","","0.000","ST","1200","DEM","36000.00","1200","ST","0.000","0.00","DE0015","00000000","19981222","EXW","Dresden","03","01","0.51129","19981211","19981211","","","DEM","00","","","1","K4","00000000000000000000000000000000","0","2385.90"
"","0000009720","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001033","","","","","","","","EUR","C","1030","130","1000","12","","00000000","100","561.000","SD","001","","1.00000","","20040107","MAASSBERG","040531","","KG","33.000","33.000","ST","","1","33.000","13668.60","13668.60","13668.60","0.00","0.00","0.00","0.000","","33.000","00207","M-05","M-05","ST","","","","","","2186.98","414.20","13668.60","561.000","","0000001033","0000001033","0000001033","001250010000000110","","TAN","00001205","00000000","00000000","","000000","R00120","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20040107","","000000","","M3","5.445","ST","1200","EUR","9447.90","1200","ST","0.000","0.00","DE0015","00000000","20040114","CPT","München","02","01","1.00000","20040107","20040107","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","414.20"
"","0005002380","A","000020","","","C","C","C","C","00000000","ZSAL","","00000000","3000","","USD","0000003277","","","","","","","","USD","C","","","3020","14","","00000000","100","3.300","SD","001","","0.00000","","20120720","ANDERSON","204058","","KG","1.000","1.000","ST","","1","1.000","0.00","0.00","0.00","0.00","0.00","0.00","0.000","","1.000","002","HT-1012","HT-1012","ST","","","","","","0.00","0.00","0.00","3.000","","0000003277","0000003277","0000003277","001700010000000110","","ZSAL","00000000","00000000","00000000","","000000","000001","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20120720","","000000","","","0.000","ST","3800","USD","596.00","3800","ST","0.000","0.00","","00000000","20120720","FH","","","","1.00000","20120720","20120720","","","USD","00","","","1","K4","00000000000000000000000000000000","0","0.00"
"","0000008657","A","000020","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001460","","","","","","","","EUR","C","1010","110","1000","10","","00000000","100","66.000","SD","001","","0.00000","","20030212","MAASSBERG","040104","","KG","66.000","66.000","ST","","1","66.000","6316.20","6316.20","6316.20","0.00","0.00","0.00","0.000","","66.000","012","DPC1016","DPC1016","ST","","","","","","1010.59","95.70","6316.20","66.000","Tor A32","0000001460","0000001460","0000001460","001250010000000125","","TAN","00001703","00000000","00000000","","000000","R00150","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20030212","","000000","","","0.000","ST","1200","EUR","4481.40","1200","ST","0.000","0.00","DE0025","00000000","20030219","CPT","Dresden","06","01","1.00000","20030212","20030212","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","95.70"
"","0000006436","C","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001000","","","","","","","","EUR","C","1010","110","1000","10","W1","20020122","100","600.000","SD","001","","1.00000","","20000825","GRIESSHABER","113002","","KG","40.000","40.000","ST","","1","40.000","25972.00","25972.00","25972.00","0.00","0.00","0.00","0.000","","40.000","002","R-1140","R-1140","ST","","","","","","4155.52","649.30","25972.00","600.000","Tor A23","0000001000","0000001050","0000001000","001250010000000110","","TAN","00001714","00000000","00000000","","000000","R00110","","07","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","20000825","","000000","","","0.000","ST","1200","EUR","7669.20","1200","ST","0.000","0.00","DE0010","00000000","20000930","CIF","Berlin","01","01","1.00000","20000825","20000825","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","649.30"
"","0000013110","A","000010","","","C","C","C","C","00000000","TA","","00000000","2500","","EUR","0000002502","","","","","","","","EUR","C","2500","250","2500","10","","00000000","100","4760.000","SD","001","","0.00000","","20090119","OBERBOERSCHG","113424","","KG","17.000","17.000","ST","","1","17.000","57800.00","57800.00","57800.00","0.00","0.00","0.00","0.000","","17.000","001","P-103","P-103","ST","","","","","","0.00","3400.00","57800.00","4250.000","","0000002502","0000002502","0000002502","001000010000000105","","TAN","00000000","00000000","00000000","","000000","","","01","00000000","1.00000","","","0.0","1","1","1","1","0.0","20090119","","000000","","M3","12.750","ST","2500","EUR","15268.04","2500","ST","0.000","0.00","DE0010","00000000","20090126","FH","Berlin","02","02","1.00000","20090119","20090119","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3400.00"
"","0000009721","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000002140","","","","","","","","EUR","C","1000","101","1000","12","","00000000","100","621.600","SD","001","","1.00000","","20040107","MAASSBERG","040539","","KG","37.000","37.000","ST","","1","37.000","30835.80","30835.80","30835.80","0.00","0.00","0.00","0.000","","37.000","00207","M-01","M-01","ST","","","","","","4933.73","833.40","30835.80","621.600","","0000002140","0000002140","0000002140","001250010500000110","","TAN","00001710","00001710","00000000","","000000","R00130","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20040107","","000000","","M3","5.550","ST","1200","EUR","20058.81","1200","ST","0.000","0.00","DE0015","00000000","20040114","CPT","Frankfurt","02","01","1.00000","20040107","20040107","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","833.40"
"","0005002380","A","000030","","","C","C","C","C","00000000","ZSAL","","00000000","3000","","USD","0000003277","","","","","","","","USD","C","","","3020","14","","00000000","100","0.900","SD","001","","0.00000","","20120720","ANDERSON","204058","","KG","1.000","1.000","ST","","1","1.000","0.00","0.00","0.00","0.00","0.00","0.00","0.000","","1.000","002","HT-1106","HT-1106","ST","","","","","","0.00","0.00","0.00","0.900","","0000003277","0000003277","0000003277","0017000120","","ZSAL","00000000","00000000","00000000","","000000","000001","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20120720","","000000","","","0.000","ST","3800","USD","16.00","3800","ST","0.000","0.00","","00000000","20120720","FH","","","","1.00000","20120720","20120720","","","USD","00","","","1","K4","00000000000000000000000000000000","0","0.00"
"","0000008657","A","000030","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001460","","","","","","","","EUR","C","1010","110","1000","10","","00000000","100","348.000","SD","001","","0.00000","","20030212","MAASSBERG","040105","","KG","348.000","348.000","ST","","1","348.000","90340.80","90340.80","90340.80","0.00","0.00","0.00","0.000","","348.000","00208","DPC1005","DPC1005","ST","","","","","","14454.53","259.60","90340.80","348.000","Tor A32","0000001460","0000001460","0000001460","001250010000000130","","TAN","00001703","00000000","00000000","","000000","R00150","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20030212","","000000","","","0.000","ST","1200","EUR","62640.00","1200","ST","0.000","0.00","DE0025","00000000","20030219","CPT","Dresden","06","01","1.00000","20030212","20030212","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","259.60"
"","0000006480","A","000030","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001321","","","","","","","","EUR","C","1030","130","1000","10","","00000000","100","20440.000","SD","001","","1.00000","2050000000102","20000927","KOLLING","125629","","KG","73.000","73.000","ST","","1","73.000","232534.20","232534.20","232534.20","0.00","0.00","0.00","0.000","","73.000","001","P-402","P-402","ST","","","","","","37205.47","3185.40","232534.20","18250.000","Tor 20A","0000001321","0000001050","0000001321","001000010000000110","","TAN","00001706","00000000","00000000","","000000","R00030","","01","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","20000927","","000000","","M3","54.750","ST","1000","EUR","48815.10","1000","ST","0.000","0.00","DE0015","00000000","20000930","CIF","Stuttgart","01","01","1.00000","20000927","20000927","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3185.40"
"","0000013114","A","000010","","","C","C","C","C","00000000","TA","","00000000","2500","","EUR","0000002503","","","","","","","","EUR","C","2500","250","2500","10","","00000000","100","9520.000","SD","001","","0.00000","2050000000249","20090119","OBERBOERSCHG","113458","","KG","34.000","34.000","ST","","1","34.000","117300.00","117300.00","117300.00","0.00","0.00","0.00","0.000","","34.000","001","P-104","P-104","ST","","","","","","0.00","3450.00","117300.00","8500.000","","0000002503","0000002503","0000002503","001000010000000110","","TAN","00000000","00000000","00000000","","000000","","","01","00000000","1.00000","","","0.0","1","1","1","1","0.0","20090119","","000000","","M3","25.500","ST","2500","EUR","25403.78","2500","ST","0.000","0.00","DE0010","00000000","20090126","FH","Berlin","02","02","1.00000","20090119","20090119","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3450.00"
"","0000009724","A","000030","","","C","C","C","C","00000000","TA","","00000000","3000","","USD","0000300702","","","","","","","","USD","C","3040","341","3020","30","","00000000","100","138.400","SD","001","","0.00000","","20040108","I802358","060224","","KG","8.000","8.000","ST","","1","8.000","3440.00","3440.00","3440.00","0.00","0.00","0.00","0.000","","8.000","00207","M-02","M-02","ST","","","","","","258.00","430.00","3440.00","138.400","Dock 1","0000300702","0000300702","0000300702","001250010000000110","","TAN","00000000","00000000","00000000","","000000","","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20040108","","000000","","M3","1.200","ST","3200","USD","1446.40","3200","ST","0.000","0.00","000003","00000000","20040115","FOB","Plant","02","","1.00000","20040108","20040108","","","USD","00","","","1","K4","00000000000000000000000000000000","0","430.00"
"","0000008743","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001360","","","","","","","","EUR","C","1030","130","1000","10","","00000000","100","112.000","SD","001","","1.00000","","20030304","MAASSBERG","040223","","KG","112.000","112.000","ST","","1","112.000","5992.00","5992.00","5992.00","0.00","0.00","0.00","0.000","","112.000","012","DPC1017","DPC1017","ST","","","","","","958.72","53.50","5992.00","112.000","Tor 76A","0000001360","0000001360","0000001360","001250010000000125","","TAN","00001205","00001205","00000000","","000000","R00120","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20030304","","000000","","","0.000","ST","1200","EUR","4244.80","1200","ST","0.000","0.00","DE0015","00000000","20030311","EXW","Dresden","03","01","1.00000","20030304","20030304","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","53.50"
"","0000005679","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001460","","","","","","","","EUR","C","1010","110","1000","10","","00000000","100","99.000","SD","001","","0.00000","","19990105","HAMED","200330","","KG","99.000","99.000","ST","","1","99.000","10355.40","10355.40","10355.40","0.00","0.00","0.00","0.000","","99.000","012","DPC1017","DPC1017","ST","","","","","","1656.86","104.60","10355.40","99.000","Tor A32","0000001460","0000001460","0000001460","001250010000000125","","TAN","00001703","00000000","00000000","","000000","R00150","","07","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","19990105","","000000","","","0.000","ST","1200","DEM","7331.94","1200","ST","0.000","0.00","DE0025","00000000","19990115","CPT","Dresden","06","01","0.51129","19990105","19990105","","","DEM","00","","","1","K4","00000000000000000000000000000000","0","104.60"
"","0005002416","A","000020","","","C","C","C","C","00000000","ZSAL","","00000000","3000","","USD","0000003271","","","","","","","","USD","C","","","3020","14","","00000000","100","4.500","SD","001","","1.00000","","20120725","D036230","152220","","KG","1.000","1.000","ST","","1","1.000","0.00","0.00","0.00","0.00","0.00","0.00","0.000","","1.000","002","HT-1001","HT-1001","ST","","","","","","0.00","0.00","0.00","4.500","","0000003271","0000003271","0000003271","001700010000000110","","ZSAL","00000000","00000000","00000000","","000000","000001","","07","00000000","1.00000","","","0.0","1","1","1","1","0.0","20120725","","000000","","","0.000","ST","3800","USD","456.00","3800","ST","0.000","0.00","","00000000","20120725","FH","","","","1.00000","20120725","20120725","","","USD","00","","","1","K4","00000000000000000000000000000000","0","0.00"
"","0000006513","A","000040","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000002000","","","","","","","","EUR","C","1000","100","1000","10","","00000000","100","19040.000","SD","001","","1.00000","2050000000102","20001018","HAMED","105134","","KG","68.000","68.000","ST","","1","68.000","216607.20","216607.20","216607.20","0.00","0.00","0.00","0.000","","68.000","001","P-402","P-402","ST","","","","","","34657.15","3185.40","216607.20","17000.000","","0000002000","0000002000","0000002000","001000010000000110","","TAN","00001709","00000000","00000000","","000000","R00035","","01","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","20001018","","000000","","M3","51.000","ST","1000","EUR","45471.60","1000","ST","0.000","0.00","DE0020","00000000","20001019","CIP","Düsseldorf","01","01","1.00000","20001018","20001018","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3185.40"
"","0000013115","A","000010","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001032","","","","","","","","EUR","C","1030","130","1000","10","","00000000","100","2800.000","SD","001","","1.00000","","20090119","OBERBOERSCHG","113506","","KG","10.000","10.000","ST","","1","10.000","30371.00","30371.00","30371.00","0.00","0.00","0.00","0.000","","10.000","001","P-102","P-102","ST","","","","","","0.00","3037.10","30371.00","2500.000","","0000001032","0000001032","0000001032","001000010000000110","","TAN","00001205","00000000","00000000","","000000","R00020","","01","00000000","1.00000","","","0.0","1","1","1","1","0.0","20090119","","000000","","M3","7.500","ST","1000","EUR","5744.20","1000","ST","0.000","0.00","DE0015","00000000","20090128","FH","München","07","01","1.00000","20090119","20090119","","","EUR","00","","","1","K4","00000000000000000000000000000000","0","3037.10"
"","0000005732","A","000050","","","C","C","C","C","00000000","TA","","00000000","1000","","EUR","0000001177","","","","","","","","EUR","C","1000","101","1000","10","","00000000","100","0.000","SD","001","","0.00000","","19990202","DEVENTER","152203","","KG","10.000","10.000","ST","","1","10.000","0.00","0.00","0.00","0.00","0.00","0.00","0.000","","10.000","002","R-1140","R-1140","ST","","","","","","0.00","0.00","0.00","0.000","","0000001177","0000001177","0000001177","001250010000000110","","TAE","00001710","00000000","00000000","","000000","R00140","","07","00000000","1.00000","","","0.0","1","1","1000","1000","0.0","19990202","","000000","","","0.000","ST","1200","DEM","0.00","1200","ST","0.000","0.00","DE0020","00000000","19990211","CPT","Hamburg","01","01","0.51129","19990202","19990202","","","DEM","00","","","1","K4","00000000000000000000000000000000","0","0.00"
